3.290000000000000000e+02,6.622150000000000000e+05
3.300000000000000000e+02,6.622160000000000000e+05
3.310000000000000000e+02,6.622180000000000000e+05
3.320000000000000000e+02,6.622190000000000000e+05
3.330000000000000000e+02,6.622210000000000000e+05
3.340000000000000000e+02,6.622260000000000000e+05
3.350000000000000000e+02,6.622280000000000000e+05
3.360000000000000000e+02,6.623510000000000000e+05
3.370000000000000000e+02,6.623630000000000000e+05
3.380000000000000000e+02,6.623670000000000000e+05
3.390000000000000000e+02,6.623680000000000000e+05
3.400000000000000000e+02,6.623690000000000000e+05
3.410000000000000000e+02,6.623700000000000000e+05
3.420000000000000000e+02,6.623710000000000000e+05
3.430000000000000000e+02,6.623770000000000000e+05
3.440000000000000000e+02,6.623780000000000000e+05
3.450000000000000000e+02,6.623810000000000000e+05
3.460000000000000000e+02,6.623820000000000000e+05
3.470000000000000000e+02,6.628510000000000000e+05
3.480000000000000000e+02,6.654840000000000000e+05
3.490000000000000000e+02,6.722060000000000000e+05
3.500000000000000000e+02,6.722130000000000000e+05
3.510000000000000000e+02,6.722170000000000000e+05
3.520000000000000000e+02,6.722180000000000000e+05
3.530000000000000000e+02,6.722200000000000000e+05
3.540000000000000000e+02,6.722220000000000000e+05
3.550000000000000000e+02,6.722240000000000000e+05
3.560000000000000000e+02,6.722940000000000000e+05
3.570000000000000000e+02,6.722960000000000000e+05
3.580000000000000000e+02,6.723010000000000000e+05
3.590000000000000000e+02,6.723030000000000000e+05
3.600000000000000000e+02,6.723160000000000000e+05
3.610000000000000000e+02,6.723990000000000000e+05
3.620000000000000000e+02,6.724080000000000000e+05
3.630000000000000000e+02,6.724090000000000000e+05
3.640000000000000000e+02,6.724110000000000000e+05
3.650000000000000000e+02,6.724130000000000000e+05
3.660000000000000000e+02,6.724280000000000000e+05
3.670000000000000000e+02,6.724290000000000000e+05
3.680000000000000000e+02,6.724300000000000000e+05
3.690000000000000000e+02,6.724330000000000000e+05
3.700000000000000000e+02,6.724350000000000000e+05
3.710000000000000000e+02,6.724540000000000000e+05
3.720000000000000000e+02,6.724650000000000000e+05
3.730000000000000000e+02,6.724960000000000000e+05
3.740000000000000000e+02,6.724980000000000000e+05
3.750000000000000000e+02,6.725130000000000000e+05
3.760000000000000000e+02,6.725140000000000000e+05
3.770000000000000000e+02,6.725150000000000000e+05
3.780000000000000000e+02,6.725170000000000000e+05
3.790000000000000000e+02,6.725180000000000000e+05
3.800000000000000000e+02,6.725190000000000000e+05
3.810000000000000000e+02,6.725330000000000000e+05
3.820000000000000000e+02,6.819100000000000000e+05
3.830000000000000000e+02,6.819130000000000000e+05
3.840000000000000000e+02,6.822420000000000000e+05
3.850000000000000000e+02,6.822430000000000000e+05
3.860000000000000000e+02,6.822460000000000000e+05
3.870000000000000000e+02,6.822540000000000000e+05
3.880000000000000000e+02,6.822550000000000000e+05
3.890000000000000000e+02,6.822560000000000000e+05
3.900000000000000000e+02,6.822680000000000000e+05
3.910000000000000000e+02,6.822710000000000000e+05
3.920000000000000000e+02,6.822720000000000000e+05
3.930000000000000000e+02,6.822740000000000000e+05
3.940000000000000000e+02,6.822750000000000000e+05
3.950000000000000000e+02,6.822780000000000000e+05
3.960000000000000000e+02,6.822810000000000000e+05
3.970000000000000000e+02,6.823070000000000000e+05
3.980000000000000000e+02,6.823110000000000000e+05
3.990000000000000000e+02,6.823120000000000000e+05
4.000000000000000000e+02,6.823150000000000000e+05
4.010000000000000000e+02,6.823160000000000000e+05
4.020000000000000000e+02,6.823180000000000000e+05
4.030000000000000000e+02,6.823220000000000000e+05
4.040000000000000000e+02,6.823320000000000000e+05
4.050000000000000000e+02,6.823370000000000000e+05
4.060000000000000000e+02,6.823430000000000000e+05
4.070000000000000000e+02,6.823480000000000000e+05
4.080000000000000000e+02,6.823700000000000000e+05
4.090000000000000000e+02,6.823710000000000000e+05
4.100000000000000000e+02,6.823750000000000000e+05
4.110000000000000000e+02,6.823760000000000000e+05
4.120000000000000000e+02,6.823830000000000000e+05
4.130000000000000000e+02,6.823850000000000000e+05
4.140000000000000000e+02,6.823910000000000000e+05
4.150000000000000000e+02,6.823940000000000000e+05
4.160000000000000000e+02,6.823950000000000000e+05
4.170000000000000000e+02,6.823960000000000000e+05
4.180000000000000000e+02,6.824010000000000000e+05
4.190000000000000000e+02,6.824060000000000000e+05
4.200000000000000000e+02,6.824090000000000000e+05
4.210000000000000000e+02,6.824150000000000000e+05
4.220000000000000000e+02,6.824170000000000000e+05
4.230000000000000000e+02,6.824410000000000000e+05
4.240000000000000000e+02,6.824540000000000000e+05
4.250000000000000000e+02,6.824560000000000000e+05
4.260000000000000000e+02,6.824600000000000000e+05
4.270000000000000000e+02,6.824650000000000000e+05
4.280000000000000000e+02,6.824670000000000000e+05
4.290000000000000000e+02,6.824760000000000000e+05
4.300000000000000000e+02,6.824780000000000000e+05
4.310000000000000000e+02,6.824800000000000000e+05
4.320000000000000000e+02,6.824890000000000000e+05
4.330000000000000000e+02,6.825260000000000000e+05
4.340000000000000000e+02,6.827750000000000000e+05
4.350000000000000000e+02,6.827820000000000000e+05
4.360000000000000000e+02,6.827850000000000000e+05
4.370000000000000000e+02,6.827860000000000000e+05
4.380000000000000000e+02,6.827900000000000000e+05
4.390000000000000000e+02,6.827910000000000000e+05
4.400000000000000000e+02,6.827950000000000000e+05
4.410000000000000000e+02,6.827970000000000000e+05
4.420000000000000000e+02,6.828010000000000000e+05
4.430000000000000000e+02,6.828030000000000000e+05
4.440000000000000000e+02,6.828060000000000000e+05
4.450000000000000000e+02,6.828080000000000000e+05
4.460000000000000000e+02,6.828380000000000000e+05
4.470000000000000000e+02,6.828390000000000000e+05
4.480000000000000000e+02,6.828400000000000000e+05
4.490000000000000000e+02,6.828430000000000000e+05
4.500000000000000000e+02,6.828450000000000000e+05
4.510000000000000000e+02,6.828470000000000000e+05
4.520000000000000000e+02,6.828500000000000000e+05
4.530000000000000000e+02,6.828510000000000000e+05
4.540000000000000000e+02,6.828520000000000000e+05
4.550000000000000000e+02,6.828530000000000000e+05
4.560000000000000000e+02,6.828540000000000000e+05
4.570000000000000000e+02,6.828550000000000000e+05
4.580000000000000000e+02,6.828570000000000000e+05
4.590000000000000000e+02,6.828580000000000000e+05
4.600000000000000000e+02,6.828600000000000000e+05
4.610000000000000000e+02,6.828610000000000000e+05
4.620000000000000000e+02,6.828630000000000000e+05
4.630000000000000000e+02,6.829810000000000000e+05
4.640000000000000000e+02,6.829820000000000000e+05
4.650000000000000000e+02,6.832080000000000000e+05
4.660000000000000000e+02,7.056180000000000000e+05
4.670000000000000000e+02,7.056200000000000000e+05
4.680000000000000000e+02,7.056210000000000000e+05
4.690000000000000000e+02,7.056220000000000000e+05
4.700000000000000000e+02,7.056250000000000000e+05
4.710000000000000000e+02,7.056290000000000000e+05
4.720000000000000000e+02,7.056330000000000000e+05
4.730000000000000000e+02,7.056360000000000000e+05
4.740000000000000000e+02,7.056380000000000000e+05
4.750000000000000000e+02,7.056410000000000000e+05
4.760000000000000000e+02,7.056510000000000000e+05
4.770000000000000000e+02,7.056520000000000000e+05
4.780000000000000000e+02,7.056580000000000000e+05
4.790000000000000000e+02,7.056850000000000000e+05
4.800000000000000000e+02,7.056860000000000000e+05
4.810000000000000000e+02,7.056870000000000000e+05
4.820000000000000000e+02,7.056900000000000000e+05
4.830000000000000000e+02,7.056910000000000000e+05
4.840000000000000000e+02,7.056920000000000000e+05
4.850000000000000000e+02,7.056960000000000000e+05
4.860000000000000000e+02,7.057000000000000000e+05
4.870000000000000000e+02,7.057020000000000000e+05
4.880000000000000000e+02,7.057060000000000000e+05
4.890000000000000000e+02,7.057110000000000000e+05
4.900000000000000000e+02,7.057150000000000000e+05
4.910000000000000000e+02,7.057210000000000000e+05
4.920000000000000000e+02,7.057230000000000000e+05
4.930000000000000000e+02,7.057240000000000000e+05
4.940000000000000000e+02,7.057260000000000000e+05
4.950000000000000000e+02,7.057470000000000000e+05
4.960000000000000000e+02,7.057480000000000000e+05
4.970000000000000000e+02,7.057510000000000000e+05
4.980000000000000000e+02,7.057530000000000000e+05
4.990000000000000000e+02,7.057600000000000000e+05
5.000000000000000000e+02,7.057640000000000000e+05
5.010000000000000000e+02,7.057670000000000000e+05
5.020000000000000000e+02,7.057690000000000000e+05
5.030000000000000000e+02,7.057710000000000000e+05
5.040000000000000000e+02,7.057720000000000000e+05
5.050000000000000000e+02,7.057730000000000000e+05
5.060000000000000000e+02,7.057750000000000000e+05
5.070000000000000000e+02,7.057770000000000000e+05
5.080000000000000000e+02,7.057790000000000000e+05
5.090000000000000000e+02,7.057850000000000000e+05
5.100000000000000000e+02,7.057860000000000000e+05
5.110000000000000000e+02,7.058140000000000000e+05
5.120000000000000000e+02,7.058170000000000000e+05
5.130000000000000000e+02,7.058210000000000000e+05
5.140000000000000000e+02,7.058220000000000000e+05
5.150000000000000000e+02,7.058230000000000000e+05
5.160000000000000000e+02,7.058240000000000000e+05
5.170000000000000000e+02,7.058250000000000000e+05
5.180000000000000000e+02,7.058260000000000000e+05
5.190000000000000000e+02,7.058280000000000000e+05
5.200000000000000000e+02,7.058300000000000000e+05
5.210000000000000000e+02,7.058310000000000000e+05
5.220000000000000000e+02,7.058340000000000000e+05
5.230000000000000000e+02,7.063770000000000000e+05
5.240000000000000000e+02,7.063790000000000000e+05
5.250000000000000000e+02,7.063800000000000000e+05
5.260000000000000000e+02,7.063820000000000000e+05
5.270000000000000000e+02,7.108200000000000000e+05
5.280000000000000000e+02,7.109410000000000000e+05
5.290000000000000000e+02,7.109490000000000000e+05
5.300000000000000000e+02,7.109500000000000000e+05
5.310000000000000000e+02,7.109510000000000000e+05
5.320000000000000000e+02,7.109750000000000000e+05
5.330000000000000000e+02,7.110080000000000000e+05
5.340000000000000000e+02,7.110850000000000000e+05
5.350000000000000000e+02,7.111040000000000000e+05
5.360000000000000000e+02,7.111370000000000000e+05
5.370000000000000000e+02,7.111580000000000000e+05
5.380000000000000000e+02,7.111720000000000000e+05
5.390000000000000000e+02,7.111730000000000000e+05
5.400000000000000000e+02,7.111740000000000000e+05
5.410000000000000000e+02,7.111750000000000000e+05
5.420000000000000000e+02,7.111840000000000000e+05
5.430000000000000000e+02,7.111940000000000000e+05
5.440000000000000000e+02,7.112040000000000000e+05
5.450000000000000000e+02,7.112160000000000000e+05
5.460000000000000000e+02,7.112170000000000000e+05
5.470000000000000000e+02,7.112180000000000000e+05
5.480000000000000000e+02,7.112190000000000000e+05
5.490000000000000000e+02,7.112210000000000000e+05
5.500000000000000000e+02,7.112370000000000000e+05
5.510000000000000000e+02,7.112410000000000000e+05
5.520000000000000000e+02,7.112420000000000000e+05
5.530000000000000000e+02,7.112430000000000000e+05
5.540000000000000000e+02,7.112440000000000000e+05
5.550000000000000000e+02,7.112450000000000000e+05
5.560000000000000000e+02,7.112470000000000000e+05
5.570000000000000000e+02,7.112510000000000000e+05
5.580000000000000000e+02,7.112580000000000000e+05
5.590000000000000000e+02,7.112620000000000000e+05
5.600000000000000000e+02,7.112680000000000000e+05
5.610000000000000000e+02,7.112870000000000000e+05
5.620000000000000000e+02,7.112890000000000000e+05
5.630000000000000000e+02,7.113000000000000000e+05
5.640000000000000000e+02,7.113080000000000000e+05
5.650000000000000000e+02,7.113100000000000000e+05
5.660000000000000000e+02,7.113110000000000000e+05
5.670000000000000000e+02,7.113290000000000000e+05
5.680000000000000000e+02,7.113540000000000000e+05
5.690000000000000000e+02,7.113550000000000000e+05
5.700000000000000000e+02,7.113590000000000000e+05
5.710000000000000000e+02,7.113680000000000000e+05
5.720000000000000000e+02,7.113690000000000000e+05
5.730000000000000000e+02,7.113720000000000000e+05
5.740000000000000000e+02,7.113810000000000000e+05
5.750000000000000000e+02,7.113850000000000000e+05
5.760000000000000000e+02,7.113900000000000000e+05
5.770000000000000000e+02,7.113910000000000000e+05
5.780000000000000000e+02,7.114140000000000000e+05
5.790000000000000000e+02,7.114150000000000000e+05
5.800000000000000000e+02,7.114160000000000000e+05
5.810000000000000000e+02,7.114170000000000000e+05
5.820000000000000000e+02,7.114190000000000000e+05
